ID,Fecha de Nacimiento,Edad,Estado Civil,Género,Numero de Hijos,Departamento,Posición,Pos-género,Salario Base Anual,C. desplazamiento,Horas Extras,€/h xtra,C. Objetivos,Salario total anual,Fecha de Contratación,Antigüedad,Antigüedad Binner,H.FormaciónXantigüedad,Rotaciones,Horas absentismo último año,Nivel de estudios,Teletrabajo,Performace,Engagement,Int.teletrabajo,Int.Nivel de estudios,Int. Posición-Gen,Int.Departamento,Int.Género,Int.Estado Civil
5411,1996-10-06,29,Soltero,Hombre,0,Producción,Operario,Técnico Nivel C,17000,0,39,699,0,18583.95,2011-12-22,9,>8,23.3,2,3,FP Superior,SI,26.7,3.3,0,1,8,9,1,0
5414,1991-07-14,34,Soltero,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel B,31000,1434,35,524,0,34604.85,2011-07-19,10,>8,33.1,3,2,FP Superior,NO,63.1,1.3,1,1,6,8,1,0
5419,2001-01-30,27,Soltero,Hombre,0,Administración y Finanzas,Administrativo,Operario,25000,1298,37,374,1070,29130.15,2014-08-11,7,6-8,100.7,1,2,Máster,NO,13.3,2.3,1,3,11,5,1,0
5420,1965-05-18,63,Casado,Hombre,3,Producción,Operario,IT Soporte Interno,16000,0,25,253,0,17065.65,2014-01-15,7,6-8,81.4,0,2,FP Superior,NO,20,2.6,1,1,5,9,1,1
5423,1991-03-01,36,Casado,Hombre,4,Comercial,Técnico Nivel A,Operario,25000,1233,35,346,2823,30871.05,2012-11-14,8,>8,28.5,2,2,Grado,NO,72.5,1.5,1,2,11,7,1,1
5427,1993-10-31,38,Soltero,Hombre,0,Comercial,Comercial,Comercial,17000,976,28,285,288,19476.45,2017-05-31,4,2-4,65.6,0,3,FP Superior,NO,55.2,0.1,1,1,9,7,1,0
5429,1984-05-30,38,Casado,Hombre,0,Producción,Operario,Operario,25000,1295,28,283,877,28826.7,2008-09-23,13,>8,23.2,2,1,Máster,NO,63.5,2.8,1,3,11,9,1,1
5439,1973-12-21,54,Viudo,Hombre,1,Soporte y Mantenimiento,Técnico Nivel A,Comercial,17000,998,38,382,1068,20420.4,2014-06-22,7,6-8,90,1,1,FP Superior,NO,50.7,0.1,1,1,9,8,1,3
5446,1977-01-08,48,Casado,Hombre,0,Producción,Operario,Comercial,17000,985,26,256,404,19576.2,2010-09-01,11,>8,29.5,0,5,FP Superior,NO,43.4,2.8,1,1,9,9,1,1
5447,1965-01-06,62,Casado,Hombre,2,Comercial,Comercial,Técnico Nivel B,31000,1433,31,472,0,34550.25,2013-04-11,8,>8,22.5,2,4,Máster,NO,57.1,1.6,1,3,6,7,1,1
5448,1967-03-19,55,Casado,Hombre,1,Investigación y Desarrollo,Ingeniero I+D,IT Soporte Interno,16000,0,34,340,0,17157,2007-12-08,13,>8,37.8,0,7,Máster,NO,30.9,0.7,1,3,5,2,1,1
5449,1979-01-07,48,Soltero,Hombre,0,Comercial,Comercial,Administrativo,17000,0,39,385,0,18254.25,2012-08-27,9,>8,38.2,1,1,Máster,NO,67.6,1.8,1,3,7,7,1,0
5450,1988-12-18,36,Soltero,Hombre,1,Comercial,Comercial,Operario,25000,1235,29,287,680,28562.1,2011-06-26,10,>8,32.6,2,4,Máster,NO,58.9,2,1,3,11,7,1,0
5455,1993-02-19,39,Soltero,Hombre,0,Recursos Humanos,Manager,Técnico Nivel C,17000,0,39,697,0,18581.85,2018-06-25,3,2-4,74.5,3,1,Grado,NO,47.3,1.8,1,2,8,3,1,0
5458,2000-07-27,31,Soltero,Hombre,0,Producción,Operario,Operario,25000,1260,25,251,1779,29704.5,2017-04-28,4,2-4,74.5,2,3,Grado,NO,48.5,3.5,1,2,11,9,1,0
5460,1996-05-18,37,Soltero,Hombre,0,Recursos Humanos,Técnico Nivel B,Técnico Nivel B,31000,1487,35,523,0,34659.45,2019-01-18,2,<2,78.1,1,2,Máster,NO,36,1.3,1,3,6,3,1,0
5467,1993-11-24,32,Casado,Hombre,2,Administración y Finanzas,Administrativo,Técnico de Soporte,28000,1808,29,288,0,31600.8,2012-04-02,9,>8,27.9,0,3,FP Superior,NO,24.8,2.3,1,1,10,5,1,1
5468,1998-07-11,30,Soltero,Hombre,1,Marketing,Manager,Técnico de Soporte,28000,1218,27,275,0,30967.65,2014-03-28,7,6-8,113.6,1,3,Grado,SI,33.8,0.2,0,2,10,1,1,0
5471,1966-01-28,62,Divorciado,Hombre,2,Dirección,Manager,Administrativo,17000,0,39,392,0,18261.6,2014-06-04,7,6-8,94.6,1,2,Grado,NO,32.6,1.9,1,2,7,0,1,2
5472,1967-05-28,56,Divorciado,Hombre,0,Producción,Operario,Operario,25000,1299,27,266,2676,30703.05,2009-06-12,12,>8,39.5,0,4,Máster,NO,35.5,4,1,3,11,9,1,2
5474,1957-05-18,64,Soltero,Hombre,0,Investigación y Desarrollo,Técnico I+D,Comercial,17000,993,32,320,1917,21241.5,2007-09-30,14,>8,39.8,0,2,Grado,NO,61.9,1.3,1,2,9,2,1,0
5475,1967-12-02,59,Casado,Hombre,4,Investigación y Desarrollo,Gerente,Técnico Nivel B,31000,1418,29,436,0,34495.65,2013-01-08,8,>8,34.4,0,3,Máster,NO,37,1.4,1,3,6,2,1,1
5476,1976-03-06,46,Divorciado,Hombre,3,Investigación y Desarrollo,Técnico I+D,Operario,25000,1277,28,279,1741,29711.85,2008-09-18,13,>8,26.2,1,3,Grado,NO,26.9,1.4,1,2,11,2,1,2
5478,1986-02-23,46,Casado,Hombre,0,Producción,Técnico Nivel C,Operario,25000,1229,29,287,373,28233.45,2018-09-13,3,2-4,62.8,1,2,Grado,NO,22,0.8,1,2,11,9,1,1
5479,1991-09-12,34,Soltero,Hombre,0,Comercial,Comercial,Técnico Nivel C,17000,0,48,864,0,18757.2,2012-01-18,9,>8,20.2,4,5,FP Superior,SI,71.2,0.1,0,1,8,7,1,0
5480,2001-02-11,30,Soltero,Hombre,0,Producción,Operario,Técnico Nivel C,17000,0,26,469,0,18342.45,2017-08-29,4,2-4,74,3,5,Máster,NO,53.4,3.8,1,3,8,9,1,0
5481,1986-02-28,37,Casado,Hombre,0,Producción,Operario,Técnico Nivel C,17000,0,39,694,0,18578.7,2009-03-14,12,>8,21.5,3,3,Máster,NO,27.5,2.6,1,3,8,9,1,1
5482,1964-04-03,64,Casado,Hombre,1,Comercial,Técnico Nivel C,Administrativo,17000,0,38,379,0,18247.95,2014-04-23,7,6-8,135.4,0,1,Grado,NO,60.3,0.5,1,2,7,7,1,1
5484,1979-12-04,47,Soltero,Hombre,0,Marketing,Manager,Comercial,17000,965,46,462,1126,20530.65,2012-12-07,8,>8,20.5,1,2,Grado,NO,22.3,0.2,1,2,9,1,1,0
5485,1964-07-26,58,Divorciado,Hombre,1,Comercial,Comercial,Técnico de Soporte,28000,1613,26,256,0,31362.45,2009-01-23,12,>8,27.8,2,4,Grado,SI,80.7,0.5,0,2,10,7,1,2
5489,2000-08-23,30,Soltero,Hombre,0,Comercial,Comercial,Técnico de Soporte,28000,1094,34,336,0,30902.55,2016-09-05,5,4-6,53.3,2,5,FP Superior,SI,71,0.3,0,1,10,7,1,0
5494,1963-08-08,60,Viudo,Hombre,1,Compras,Manager,Administrativo,17000,0,36,360,0,18228,2009-03-03,12,>8,29.5,1,1,FP Superior,SI,39.5,2.1,0,1,7,6,1,3
5495,1985-06-17,45,Soltero,Hombre,0,Administración y Finanzas,Gerente,Operario,25000,1218,33,328,595,28499.1,2016-08-26,5,4-6,50.2,1,5,Grado,NO,25.4,0.9,1,2,11,5,1,0
5499,1983-10-06,40,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1657,36,364,0,31523.1,2009-05-19,12,>8,21.2,1,10,Máster,NO,67.6,3.4,1,3,10,9,1,0
5500,1970-02-18,52,Casado,Hombre,2,Compras,Técnico Nivel C,Técnico Nivel A,28000,1336,29,437,0,31261.65,2008-05-14,13,>8,24.4,3,1,Máster,NO,62.1,1.6,1,3,4,6,1,1
5504,1984-12-03,45,Soltero,Hombre,0,Producción,Operario,Técnico Nivel A,28000,1393,27,403,0,31285.8,2016-06-01,5,4-6,31.8,3,0,Máster,NO,25.5,3.9,1,3,4,9,1,0
5507,1967-03-02,55,Casado,Hombre,1,Soporte y Mantenimiento,Técnico Nivel C,Administrativo,17000,0,38,380,0,18249,2008-03-31,13,>8,31.9,1,1,Máster,SI,39.6,0,0,3,7,8,1,1
5508,1959-07-09,64,Casado,Hombre,0,Compras,Técnico Nivel C,Administrativo,17000,0,35,352,0,18219.6,2009-09-15,12,>8,36.8,0,1,Máster,NO,34.7,0.3,1,3,7,6,1,1
5511,2004-06-09,29,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Técnico Nivel A,28000,1334,28,419,0,31239.6,2019-05-21,2,<2,80.3,2,0,Máster,NO,58.1,0.7,1,3,4,8,1,0
5513,1978-07-29,47,Divorciado,Hombre,0,Producción,Operario,Ingeniero I+D,45000,0,33,1077,0,48380.85,2011-11-20,9,>8,27.8,1,1,Grado,NO,25.7,2.8,1,2,0,9,1,2
5514,1980-08-23,45,Soltero,Hombre,1,Compras,Manager,Técnico Nivel B,31000,1430,28,413,0,34485.15,2011-06-13,10,>8,24.1,0,2,FP Superior,NO,52.1,0,1,1,6,6,1,0
5515,1971-11-14,50,Casado,Hombre,5,Marketing,Manager,Comercial,17000,972,50,496,1409,20870.85,2007-11-25,13,>8,32.7,1,2,Grado,NO,19,2,1,2,9,1,1,1
5516,1965-02-02,57,Casado,Hombre,0,IT,Técnico de Soporte,Técnico de Soporte,28000,1606,33,327,0,31428.6,2008-03-04,13,>8,39.8,0,5,Grado,SI,46.7,1.1,0,2,10,4,1,1
5519,1982-07-05,41,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico de Soporte,28000,1580,28,276,0,31348.8,2009-10-21,12,>8,23,1,0,Grado,SI,32.9,0.6,0,2,10,8,1,0
5520,1980-08-14,48,Soltero,Hombre,1,Producción,Técnico Nivel B,Ingeniero I+D,45000,0,31,1020,0,48321,2014-03-14,7,6-8,96.4,2,1,FP Superior,NO,67.2,4.7,1,1,0,9,1,0
5523,1971-08-09,54,Divorciado,Hombre,5,Comercial,Manager,Administrativo,17000,0,26,261,0,18124.05,2011-08-21,10,>8,21.5,1,2,Máster,NO,63.5,1.6,1,3,7,7,1,2
5524,1988-05-21,39,Soltero,Hombre,2,Producción,Operario,Técnico Nivel C,17000,0,29,516,0,18391.8,2013-05-06,8,>8,39.2,1,2,Máster,NO,16.4,3.8,1,3,8,9,1,0
5525,1988-05-30,41,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1005,31,306,0,30777.6,2015-08-06,6,4-6,31.7,1,2,Grado,NO,20.9,5,1,2,10,9,1,0
5527,1974-10-23,55,Soltero,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel B,31000,1402,31,462,0,34506.15,2016-01-02,5,4-6,42.6,3,2,FP Superior,NO,46.8,2.4,1,1,6,8,1,0
5531,1987-02-06,35,Soltero,Hombre,0,Producción,Director,Operario,25000,1281,33,332,2569,30642.15,2007-09-03,14,>8,27.2,1,4,Máster,NO,50.7,2.3,1,3,11,9,1,0
5532,1989-09-04,44,Soltero,Hombre,0,Producción,Operario,Técnico Nivel A,28000,1301,29,435,0,31222.8,2019-09-12,2,<2,81,3,1,Máster,NO,30.1,3.8,1,3,4,9,1,0
5538,1961-02-12,62,Soltero,Hombre,0,Producción,Operario,Administrativo,17000,0,32,320,0,18186,2009-04-28,12,>8,23.4,1,2,Grado,NO,41.3,4.9,1,2,7,9,1,0
5543,1975-09-17,53,Casado,Hombre,4,Soporte y Mantenimiento,IT Soporte Interno,Comercial,17000,999,30,303,423,19661.25,2014-07-20,7,6-8,129.7,1,1,Grado,NO,44.1,1.1,1,2,9,8,1,1
5545,1986-12-01,45,Soltero,Hombre,0,Producción,Operario,Operario,25000,1249,31,313,1635,29606.85,2018-04-15,3,2-4,54.6,0,1,Máster,NO,65.8,4.4,1,3,11,9,1,0
5549,2001-05-14,30,Soltero,Hombre,0,Producción,Operario,Operario,25000,1266,35,347,1006,28999.95,2017-03-09,4,2-4,50.1,1,1,Máster,NO,35.6,4.8,1,3,11,9,1,0
5550,1976-06-22,53,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1296,29,293,2775,30833.25,2015-10-13,6,4-6,53,0,3,Grado,NO,57.5,3.2,1,2,11,8,1,0
5552,1977-12-13,49,Divorciado,Hombre,2,Comercial,Comercial,Técnico de Soporte,28000,1182,27,269,0,30923.55,2013-03-22,8,>8,20.1,1,8,Grado,SI,58.6,0,0,2,10,7,1,2
5561,1972-03-01,51,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Comercial,17000,978,32,325,927,20192.55,2009-07-13,12,>8,22.8,0,0,Grado,NO,43.1,0.5,1,2,9,8,1,0
5562,1970-05-28,60,Casado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel C,17000,0,47,853,0,18745.65,2016-10-02,5,4-6,23,2,4,FP Medio,NO,46.5,2.6,1,0,8,8,1,1
5563,1967-10-16,63,Viudo,Hombre,4,Comercial,Comercial,Administrativo,17000,0,33,331,0,18197.55,2017-04-14,4,2-4,72.9,1,2,FP Superior,NO,56.9,2.9,1,1,7,7,1,3
5567,1971-09-10,60,Soltero,Hombre,0,Producción,Manager,Administrativo,17000,0,37,365,0,18233.25,2017-09-24,4,2-4,68.3,1,2,FP Superior,SI,22.6,2.2,0,1,7,9,1,0
5572,1989-11-28,36,Soltero,Hombre,2,IT,Técnico de Soporte,Técnico Nivel C,17000,0,44,786,0,18675.3,2011-10-23,10,>8,34.8,3,1,Grado,SI,27.6,1,0,2,8,4,1,0
5573,1982-10-24,47,Divorciado,Hombre,1,IT,Técnico de Soporte,Administrativo,17000,0,37,371,0,18239.55,2016-03-13,5,4-6,41.8,1,1,FP Superior,SI,81.8,2.1,0,1,7,4,1,2
5575,1981-12-19,45,Soltero,Hombre,1,Producción,Operario,Comercial,17000,971,47,470,1372,20804.7,2012-12-13,8,>8,24.2,0,1,FP Superior,NO,27.8,3.7,1,1,9,9,1,0
5577,2004-01-19,21,Soltero,Hombre,1,Soporte y Mantenimiento,Director,Operario,25000,1298,31,314,1504,29521.8,2010-12-15,10,>8,27.3,1,3,Máster,NO,14.9,1.3,1,3,11,8,1,0
5579,1967-04-13,55,Casado,Hombre,1,Producción,Operario,Ingeniero I+D,45000,0,25,837,0,48128.85,2008-09-03,13,>8,38.6,3,0,Máster,NO,11.8,2.6,1,3,0,9,1,1
5580,1968-12-24,63,Casado,Hombre,0,Comercial,Manager,Técnico de Soporte,28000,1228,36,360,0,31067.4,2017-12-08,3,2-4,41.1,1,0,FP Superior,SI,64.4,1.5,0,1,10,7,1,1
5586,2000-10-10,21,Soltero,Hombre,0,Producción,Técnico Nivel A,Técnico Nivel A,28000,1333,29,435,0,31256.4,2007-07-20,14,>8,39.3,0,1,Máster,NO,34.2,3.9,1,3,4,9,1,0
5587,1971-03-29,59,Casado,Hombre,0,IT,Técnico de Soporte,IT Soporte Interno,16000,0,32,325,0,17141.25,2016-08-04,5,4-6,44.5,0,5,FP Superior,NO,43.6,1.2,1,1,5,4,1,1
5596,1988-12-14,41,Casado,Hombre,0,Recursos Humanos,Técnico Nivel A,Técnico de Soporte,28000,1310,38,385,0,31179.75,2016-03-27,5,4-6,53.7,1,9,Grado,NO,38.9,6.2,1,2,10,3,1,1
5597,1976-03-02,56,Casado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1238,31,315,2832,30854.25,2018-07-07,3,2-4,67,0,1,Grado,NO,37.6,0.5,1,2,11,8,1,1
5600,1977-09-20,56,Viudo,Hombre,0,Producción,Operario,IT Soporte Interno,16000,0,34,344,0,17161.2,2019-10-31,2,<2,71.7,0,3,Máster,NO,76.3,3.1,1,3,5,9,1,3
5601,1969-03-21,54,Soltero,Hombre,1,IT,Manager,Ingeniero I+D,45000,0,30,1006,0,48306.3,2009-06-21,12,>8,32.1,1,0,Grado,NO,29.3,0.6,1,2,0,4,1,0
5602,1965-02-06,63,Casado,Hombre,3,Producción,Manager,Ingeniero I+D,45000,0,33,1075,0,48378.75,2014-04-23,7,6-8,109,2,0,Máster,NO,36.8,3.4,1,3,0,9,1,1
5606,2005-02-23,21,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1488,28,284,0,31260.6,2011-10-31,10,>8,24,1,10,Grado,SI,64,2.9,0,2,10,9,1,0
5609,1969-07-29,58,Casado,Hombre,2,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,31,311,0,18176.55,2013-05-15,8,>8,33.2,1,1,Grado,NO,52.3,1,1,2,7,8,1,1
5610,1995-04-04,38,Soltero,Hombre,0,Investigación y Desarrollo,Ingeniero I+D,Técnico de Soporte,28000,1209,37,370,0,31057.95,2019-03-19,2,<2,84.7,1,2,FP Superior,NO,41.5,1.6,1,1,10,2,1,0
5611,1991-08-02,39,Casado,Hombre,4,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1227,37,365,1149,29128.05,2016-05-18,5,4-6,41.5,2,3,Máster,NO,80.3,1.7,1,3,11,8,1,1
5612,2007-12-05,23,Soltero,Hombre,0,Comercial,Comercial,Técnico Nivel C,17000,0,35,635,0,18516.75,2017-02-17,4,2-4,64.7,1,2,FP Medio,NO,53,1.2,1,0,8,7,1,0
5613,1983-05-29,42,Casado,Hombre,0,IT,Técnico Nivel A,Técnico Nivel A,28000,1350,30,448,0,31287.9,2011-04-01,10,>8,29.7,2,0,Máster,NO,25.8,2.6,1,3,4,4,1,1
5614,2006-08-12,26,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1406,30,301,0,31192.35,2018-05-29,3,2-4,56.1,2,7,Máster,NO,26.3,5,1,3,10,9,1,0
5621,1980-07-14,51,Casado,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1248,35,354,0,31082.1,2017-03-09,4,2-4,52.8,0,6,Máster,SI,67.2,3.2,0,3,10,9,1,1
5622,1968-08-26,61,Casado,Hombre,2,Producción,Operario,IT Soporte Interno,16000,0,32,317,0,17132.85,2015-09-21,6,4-6,21.2,1,2,Máster,NO,28.2,3.2,1,3,5,9,1,1
5624,1981-04-28,53,Casado,Hombre,1,Producción,Técnico Nivel B,IT Soporte Interno,16000,0,47,468,0,17291.4,2019-12-07,1,<2,79.9,0,3,FP Superior,NO,54,3.3,1,1,5,9,1,1
5630,1982-02-27,47,Soltero,Hombre,0,Compras,Técnico Nivel C,Ingeniero I+D,45000,0,36,1197,0,48506.85,2014-12-01,6,4-6,40.6,2,1,Grado,NO,70.4,0.5,1,2,0,6,1,0
5631,2000-02-22,33,Soltero,Hombre,0,IT,Manager,Operario,25000,1268,26,261,830,28726.95,2019-04-05,2,<2,74,2,5,Grado,NO,61.5,1.8,1,2,11,4,1,0
5632,1988-10-17,45,Casado,Hombre,1,Comercial,Comercial,Operario,25000,1264,26,264,210,28074.9,2019-09-13,2,<2,63.3,1,0,Máster,NO,55.6,0.3,1,3,11,7,1,1
5633,2000-06-25,31,Soltero,Hombre,1,Soporte y Mantenimiento,IT Soporte Interno,Comercial,17000,967,40,405,1948,21336,2017-04-17,4,2-4,67.2,0,5,FP Superior,NO,19,0,1,1,9,8,1,0
5634,1967-11-22,62,Soltero,Hombre,0,IT,Técnico de Soporte,Técnico Nivel A,28000,1320,25,382,0,31188.15,2015-07-10,6,4-6,29.8,1,0,Máster,NO,44.8,1,1,3,4,4,1,0
5636,2005-01-13,22,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel C,17000,0,46,834,0,18725.7,2013-05-23,8,>8,22.8,0,3,Máster,SI,43,0.3,0,3,8,8,1,0
5640,1992-09-18,32,Soltero,Hombre,0,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1316,26,387,0,31188.15,2011-02-28,10,>8,29.9,2,1,Máster,NO,21.1,0.2,1,3,4,5,1,0
5646,1967-10-25,56,Casado,Hombre,2,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1360,29,437,0,31286.85,2009-10-31,12,>8,21.8,1,0,Máster,NO,10.5,0.5,1,3,4,8,1,1
5648,1993-05-21,36,Soltero,Hombre,2,Administración y Finanzas,Administrativo,Técnico de Soporte,28000,1669,29,291,0,31458,2015-05-07,6,4-6,49.9,0,6,Máster,SI,44.9,1.1,0,3,10,5,1,0
5649,1961-11-04,61,Casado,Hombre,1,Recursos Humanos,Técnico Nivel B,Técnico Nivel A,28000,1390,27,405,0,31284.75,2008-08-28,13,>8,39.9,1,0,Máster,NO,33,2.1,1,3,4,3,1,1
5650,1987-02-25,36,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1382,30,446,0,31320.45,2009-07-12,12,>8,32.7,2,1,Grado,NO,21.5,0.7,1,2,4,8,1,0
5651,2002-06-26,25,Soltero,Hombre,0,IT,Técnico de Soporte,Comercial,17000,960,46,455,859,20237.7,2013-10-26,8,>8,40,1,3,FP Superior,NO,21.8,0.6,1,1,9,4,1,0
5654,1963-08-10,59,Soltero,Hombre,2,Producción,Operario,Operario,25000,1284,29,288,1444,29415.75,2008-10-10,13,>8,38.8,1,2,Máster,NO,47.1,3.9,1,3,11,9,1,0
5655,1979-10-27,42,Casado,Hombre,1,Compras,Manager,Técnico de Soporte,28000,1507,27,266,0,31261.65,2007-12-09,13,>8,32.2,1,9,Máster,SI,28.9,0.3,0,3,10,6,1,1
5657,1963-12-25,58,Divorciado,Hombre,0,Compras,Manager,Ingeniero I+D,45000,0,33,1094,0,48398.7,2007-12-22,13,>8,23.5,3,0,Máster,NO,50.1,3,1,3,0,6,1,2
5662,1974-07-27,57,Soltero,Hombre,2,Producción,Operario,Administrativo,17000,0,27,273,0,18136.65,2017-07-25,4,2-4,66.9,1,1,Grado,SI,24.9,2.8,0,2,7,9,1,0
5664,1992-07-17,39,Casado,Hombre,1,Comercial,Técnico Nivel C,Técnico de Soporte,28000,1006,27,273,0,30742.95,2017-11-23,3,2-4,57.6,1,1,Máster,SI,67.1,1.6,0,3,10,7,1,1
5666,1976-10-26,50,Casado,Hombre,1,Producción,Operario,IT Soporte Interno,16000,0,30,299,0,17113.95,2012-08-21,9,>8,22.6,0,7,FP Superior,NO,40,2.4,1,1,5,9,1,1
5669,1963-05-29,63,Soltero,Hombre,0,Producción,Operario,Operario,25000,1269,28,285,1512,29469.3,2012-02-05,9,>8,21.4,0,0,Máster,NO,35.1,1.2,1,3,11,9,1,0
5670,2002-01-12,21,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1234,26,260,1559,29454.6,2008-12-27,12,>8,32.7,2,3,Máster,NO,18,3.6,1,3,11,8,1,0
5672,2000-01-13,26,Soltero,Hombre,0,IT,Técnico de Soporte,Técnico Nivel C,17000,0,37,671,0,18554.55,2012-07-07,9,>8,39.6,0,2,Máster,NO,59.3,0.8,1,3,8,4,1,0
5674,1977-10-28,52,Casado,Hombre,3,Compras,Técnico Nivel C,IT Soporte Interno,16000,0,42,416,0,17236.8,2015-09-30,6,4-6,51.4,1,4,Máster,NO,50.7,0.1,1,3,5,6,1,1
5681,1962-10-18,61,Casado,Hombre,3,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,30,296,0,18160.8,2009-11-26,11,>8,22.1,1,2,FP Superior,NO,32.7,0.7,1,1,7,8,1,1
5682,1992-06-09,39,Casado,Hombre,0,Producción,Operario,Técnico Nivel B,31000,1486,26,390,0,34520.85,2017-08-24,4,2-4,43.9,3,4,Máster,NO,16.7,3.8,1,3,6,9,1,1
5683,1976-02-05,47,Casado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico de Soporte,28000,1305,40,397,0,31187.1,2009-04-30,12,>8,36.2,1,2,FP Superior,SI,53.2,0.3,0,1,10,8,1,1
5686,2004-07-13,23,Soltero,Hombre,0,Compras,Manager,Técnico Nivel A,28000,1328,27,406,0,31220.7,2013-11-16,7,6-8,82.5,0,1,Grado,NO,41.9,0,1,2,4,6,1,0
5694,1969-12-03,52,Soltero,Hombre,0,Producción,Operario,Técnico Nivel B,31000,1466,25,378,0,34486.2,2007-09-03,14,>8,28.1,1,5,FP Superior,NO,12.5,2.9,1,1,6,9,1,0
5697,2008-11-10,21,Soltero,Hombre,0,Administración y Finanzas,Administrativo,Técnico Nivel C,17000,0,48,870,0,18763.5,2016-04-09,5,4-6,29.4,1,2,Grado,NO,17.6,1.5,1,2,8,5,1,0
5699,1966-05-20,59,Casado,Hombre,1,Producción,Operario,Administrativo,17000,0,35,354,0,18221.7,2011-09-30,10,>8,38.5,0,1,Máster,NO,41.7,5.1,1,3,7,9,1,1
5705,1990-05-30,32,Soltero,Hombre,2,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel B,31000,1439,40,595,0,34684.65,2008-03-19,13,>8,34.3,3,1,Grado,NO,25.8,0.7,1,2,6,8,1,0
5706,1977-08-23,52,Soltero,Hombre,0,Investigación y Desarrollo,Técnico I+D,IT Soporte Interno,16000,0,32,316,0,17131.8,2015-12-17,5,4-6,32.2,1,5,Grado,NO,43.9,0.5,1,2,5,2,1,0
5707,1983-11-22,50,Casado,Hombre,3,Comercial,Comercial,IT Soporte Interno,16000,0,49,488,0,17312.4,2020-01-14,1,<2,94.6,0,2,Máster,NO,57.8,0,1,3,5,7,1,1
5711,1970-03-03,56,Casado,Hombre,0,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1399,30,443,0,31334.1,2011-12-14,9,>8,25,3,0,Máster,NO,33.5,1.8,1,3,4,5,1,1
5715,1971-01-09,62,Viudo,Hombre,1,Comercial,Comercial,Comercial,17000,981,37,372,1634,20986.35,2018-10-16,3,2-4,56.7,1,4,Grado,NO,59.9,2.3,1,2,9,7,1,3
5718,1991-11-27,33,Casado,Hombre,0,Comercial,Comercial,Técnico Nivel B,31000,1474,33,489,0,34611.15,2011-06-07,10,>8,24.4,0,4,Máster,NO,71.2,1.7,1,3,6,7,1,1
5719,1986-08-23,36,Soltero,Hombre,0,Producción,Operario,Comercial,17000,999,43,432,256,19622.4,2009-01-13,12,>8,27.8,0,4,FP Superior,NO,43.4,4.3,1,1,9,9,1,0
5723,1989-03-16,34,Soltero,Hombre,0,Producción,Manager,Operario,25000,1292,32,316,1411,29421,2009-08-24,12,>8,21,1,4,Máster,NO,57.2,3.7,1,3,11,9,1,0
5727,1977-01-12,51,Casado,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Ingeniero I+D,45000,0,38,1269,0,48582.45,2013-12-18,7,6-8,106,1,0,FP Superior,NO,20.8,0.3,1,1,0,8,1,1
5737,1972-07-02,54,Divorciado,Hombre,1,Marketing,Manager,Administrativo,17000,0,34,343,0,18210.15,2012-06-15,9,>8,22.8,1,1,Máster,SI,20.5,0.6,0,3,7,1,1,2
5738,1968-11-24,53,Soltero,Hombre,0,IT,Técnico de Soporte,IT Soporte Interno,16000,0,42,419,0,17239.95,2008-01-17,13,>8,34.1,1,1,Grado,NO,10.5,1.1,1,2,5,4,1,0
5741,1993-04-23,39,Soltero,Hombre,0,Comercial,Comercial,Técnico Nivel C,17000,0,28,503,0,18378.15,2018-07-07,3,2-4,69.7,2,1,FP Medio,SI,68,0.7,0,0,8,7,1,0
5743,1990-09-27,38,Soltero,Hombre,0,Comercial,Comercial,Comercial,17000,974,46,459,748,20139,2014-04-29,7,6-8,119.8,1,3,FP Superior,NO,53.8,0.4,1,1,9,7,1,0
